?SNDlib native format; type: network; version: 1.0
# network germany50

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  192.169.2.1 ( 6.04 50.76 )
  192.169.2.2 ( 10.90 48.33 )
  192.169.2.3 ( 11.59 49.93 )
  192.169.2.4 ( 13.39 52.52 )
  192.169.2.5 ( 8.50 52.04 )
  192.169.2.6 ( 10.55 52.28 )
  192.169.2.7 ( 8.85 53.11 )
  192.169.2.8 ( 8.58 53.54 )
  192.169.2.9 ( 12.93 50.84 )
  192.169.2.10 ( 8.65 49.89 )
  192.169.2.11 ( 7.45 51.51 )
  192.169.2.12 ( 13.73 51.03 )
  192.169.2.13 ( 6.77 51.25 )
  192.169.2.14 ( 11.04 50.98 )
  192.169.2.15 ( 7.02 51.46 )
  192.169.2.16 ( 9.45 54.77 ) IT ( 20 10240 3200 )
  192.169.2.17 ( 8.71 50.12 )
  192.169.2.18 ( 7.80 47.98 ) IT ( 20 10240 3200 )
  192.169.2.19 ( 9.69 50.56 )
  192.169.2.20 ( 8.67 50.57 )
  192.169.2.21 ( 13.40 54.09 )
  192.169.2.22 ( 9.99 53.57 )
  192.169.2.23 ( 9.72 52.38 )
  192.169.2.24 ( 7.75 49.43 )
  192.169.2.25 ( 8.41 49.01 )
  192.169.2.26 ( 9.51 51.32 )
  192.169.2.27 ( 10.32 47.72 )
  192.169.2.28 ( 10.12 54.34 )
  192.169.2.29 ( 7.52 50.40 )
  192.169.2.30 ( 6.87 50.94 )
  192.169.2.31 ( 9.18 47.66 )
  192.169.2.32 ( 12.38 51.34 )
  192.169.2.33 ( 11.64 52.14 )
  192.169.2.34 ( 8.49 49.49 )
  192.169.2.35 ( 11.57 48.15 )
  192.169.2.36 ( 7.60 51.97 )
  192.169.2.37 ( 7.21 53.60 ) IT ( 20 10240 3200 )
  192.169.2.38 ( 11.03 49.57 )
  192.169.2.39 ( 8.21 53.11 )
  192.169.2.40 ( 8.03 52.28 )
  192.169.2.41 ( 13.46 48.57 ) IT ( 20 10240 3200 )
  192.169.2.42 ( 12.09 49.00 )
  192.169.2.43 ( 7.03 49.23 )
  192.169.2.44 ( 11.45 53.55 )
  192.169.2.45 ( 8.03 50.91 )
  192.169.2.46 ( 9.10 48.74 )
  192.169.2.47 ( 6.68 49.75 )
  192.169.2.48 ( 9.99 48.40 )
  192.169.2.49 ( 6.37 51.39 )
  192.169.2.50 ( 9.97 49.78 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
  Dortmund_Kiel ( 192.169.2.11 192.169.2.28 ) 1 2.00 UNLIMITED
  Dortmund_Oldenburg ( 192.169.2.11 192.169.2.39 ) 1 2.00 UNLIMITED
  Dortmund_Flensburg ( 192.169.2.11 192.169.2.16 ) 1 2.00 UNLIMITED
  Dortmund_Bremerhaven ( 192.169.2.11 192.169.2.8 ) 1 2.00 UNLIMITED
  Dortmund_Norden ( 192.169.2.11 192.169.2.37 ) 1 2.00 UNLIMITED
  Dortmund_Hannover ( 192.169.2.11 192.169.2.23 ) 1 15.00 UNLIMITED
  Dortmund_Bielefeld ( 192.169.2.11 192.169.2.5 ) 1 8.00 UNLIMITED
  Dortmund_Braunschweig ( 192.169.2.11 192.169.2.6 ) 1 2.00 UNLIMITED
  Dortmund_Osnabrueck ( 192.169.2.11 192.169.2.40 ) 1 2.00 UNLIMITED
  Dortmund_Kassel ( 192.169.2.11 192.169.2.26 ) 1 2.00 UNLIMITED
  Dortmund_Frankfurt ( 192.169.2.11 192.169.2.17 ) 1 6.00 UNLIMITED
  Dortmund_Darmstadt ( 192.169.2.11 192.169.2.10 ) 1 2.00 UNLIMITED
  Dortmund_Mannheim ( 192.169.2.11 192.169.2.34 ) 1 2.00 UNLIMITED
  Dortmund_Giessen ( 192.169.2.11 192.169.2.20 ) 1 2.00 UNLIMITED
  Dortmund_Fulda ( 192.169.2.11 192.169.2.19 ) 1 2.00 UNLIMITED
  Dortmund_Saarbruecken ( 192.169.2.11 192.169.2.43 ) 1 2.00 UNLIMITED
  Dortmund_Stuttgart ( 192.169.2.11 192.169.2.46 ) 1 2.00 UNLIMITED
  Dortmund_Karlsruhe ( 192.169.2.11 192.169.2.25 ) 1 2.00 UNLIMITED
  Dortmund_Ulm ( 192.169.2.11 192.169.2.48 ) 1 2.00 UNLIMITED
  Dortmund_Freiburg ( 192.169.2.11 192.169.2.18 ) 1 2.00 UNLIMITED
  Dortmund_Muenchen ( 192.169.2.11 192.169.2.35 ) 1 2.00 UNLIMITED
  Dortmund_Augsburg ( 192.169.2.11 192.169.2.2 ) 1 2.00 UNLIMITED
  Dortmund_Nuernberg ( 192.169.2.11 192.169.2.38 ) 1 2.00 UNLIMITED
  Dortmund_Wuerzburg ( 192.169.2.11 192.169.2.50 ) 1 2.00 UNLIMITED
  Aachen_Muenster ( 192.169.2.1 192.169.2.36 ) 1 2.00 UNLIMITED
  Aachen_Koblenz ( 192.169.2.1 192.169.2.29 ) 1 2.00 UNLIMITED
  Aachen_Wesel ( 192.169.2.1 192.169.2.49 ) 1 2.00 UNLIMITED
  Aachen_Berlin ( 192.169.2.1 192.169.2.4 ) 1 2.00 UNLIMITED
  Aachen_Dresden ( 192.169.2.1 192.169.2.12 ) 1 2.00 UNLIMITED
  Aachen_Erfurt ( 192.169.2.1 192.169.2.14 ) 1 2.00 UNLIMITED
  Aachen_Hamburg ( 192.169.2.1 192.169.2.22 ) 1 2.00 UNLIMITED
  Aachen_Bremerhaven ( 192.169.2.1 192.169.2.8 ) 1 2.00 UNLIMITED
  Aachen_Norden ( 192.169.2.1 192.169.2.37 ) 1 2.00 UNLIMITED
  Aachen_Osnabrueck ( 192.169.2.1 192.169.2.40 ) 1 2.00 UNLIMITED
  Aachen_Frankfurt ( 192.169.2.1 192.169.2.17 ) 1 3.00 UNLIMITED
  Aachen_Kaiserslautern ( 192.169.2.1 192.169.2.24 ) 1 2.00 UNLIMITED
  Aachen_Trier ( 192.169.2.1 192.169.2.47 ) 1 2.00 UNLIMITED
  Aachen_Fulda ( 192.169.2.1 192.169.2.19 ) 1 2.00 UNLIMITED
  Aachen_Saarbruecken ( 192.169.2.1 192.169.2.43 ) 1 2.00 UNLIMITED
  Aachen_Konstanz ( 192.169.2.1 192.169.2.31 ) 1 2.00 UNLIMITED
  Aachen_Freiburg ( 192.169.2.1 192.169.2.18 ) 1 3.00 UNLIMITED
  Aachen_Nuernberg ( 192.169.2.1 192.169.2.38 ) 1 2.00 UNLIMITED
  Muenster_Siegen ( 192.169.2.36 192.169.2.45 ) 1 2.00 UNLIMITED
  Muenster_Wesel ( 192.169.2.36 192.169.2.49 ) 1 2.00 UNLIMITED
  Muenster_Berlin ( 192.169.2.36 192.169.2.4 ) 1 2.00 UNLIMITED
  Muenster_Schwerin ( 192.169.2.36 192.169.2.44 ) 1 2.00 UNLIMITED
  Muenster_Hamburg ( 192.169.2.36 192.169.2.22 ) 1 2.00 UNLIMITED
  Muenster_Bremen ( 192.169.2.36 192.169.2.7 ) 1 2.00 UNLIMITED
  Muenster_Bremerhaven ( 192.169.2.36 192.169.2.8 ) 1 2.00 UNLIMITED
  Muenster_Norden ( 192.169.2.36 192.169.2.37 ) 1 2.00 UNLIMITED
  Muenster_Hannover ( 192.169.2.36 192.169.2.23 ) 1 2.00 UNLIMITED
  Muenster_Bielefeld ( 192.169.2.36 192.169.2.5 ) 1 5.00 UNLIMITED
  Muenster_Osnabrueck ( 192.169.2.36 192.169.2.40 ) 1 2.00 UNLIMITED
  Muenster_Kassel ( 192.169.2.36 192.169.2.26 ) 1 3.00 UNLIMITED
  Muenster_Frankfurt ( 192.169.2.36 192.169.2.17 ) 1 3.00 UNLIMITED
  Muenster_Fulda ( 192.169.2.36 192.169.2.19 ) 1 2.00 UNLIMITED
  Muenster_Konstanz ( 192.169.2.36 192.169.2.31 ) 1 2.00 UNLIMITED
  Muenster_Nuernberg ( 192.169.2.36 192.169.2.38 ) 1 2.00 UNLIMITED
  Koblenz_Siegen ( 192.169.2.29 192.169.2.45 ) 1 2.00 UNLIMITED
  Koblenz_Berlin ( 192.169.2.29 192.169.2.4 ) 1 2.00 UNLIMITED
  Koblenz_Dresden ( 192.169.2.29 192.169.2.12 ) 1 2.00 UNLIMITED
  Koblenz_Hamburg ( 192.169.2.29 192.169.2.22 ) 1 2.00 UNLIMITED
  Koblenz_Bremerhaven ( 192.169.2.29 192.169.2.8 ) 1 2.00 UNLIMITED
  Koblenz_Norden ( 192.169.2.29 192.169.2.37 ) 1 2.00 UNLIMITED
  Koblenz_Bielefeld ( 192.169.2.29 192.169.2.5 ) 1 2.00 UNLIMITED
  Koblenz_Osnabrueck ( 192.169.2.29 192.169.2.40 ) 1 2.00 UNLIMITED
  Koblenz_Kassel ( 192.169.2.29 192.169.2.26 ) 1 2.00 UNLIMITED
  Koblenz_Frankfurt ( 192.169.2.29 192.169.2.17 ) 1 2.00 UNLIMITED
  Koblenz_Darmstadt ( 192.169.2.29 192.169.2.10 ) 1 6.00 UNLIMITED
  Koblenz_Mannheim ( 192.169.2.29 192.169.2.34 ) 1 2.00 UNLIMITED
  Koblenz_Kaiserslautern ( 192.169.2.29 192.169.2.24 ) 1 2.00 UNLIMITED
  Koblenz_Giessen ( 192.169.2.29 192.169.2.20 ) 1 2.00 UNLIMITED
  Koblenz_Trier ( 192.169.2.29 192.169.2.47 ) 1 2.00 UNLIMITED
  Koblenz_Fulda ( 192.169.2.29 192.169.2.19 ) 1 2.00 UNLIMITED
  Koblenz_Saarbruecken ( 192.169.2.29 192.169.2.43 ) 1 2.00 UNLIMITED
  Koblenz_Konstanz ( 192.169.2.29 192.169.2.31 ) 1 2.00 UNLIMITED
  Koblenz_Wuerzburg ( 192.169.2.29 192.169.2.50 ) 1 2.00 UNLIMITED
  Siegen_Berlin ( 192.169.2.45 192.169.2.4 ) 1 2.00 UNLIMITED
  Siegen_Hamburg ( 192.169.2.45 192.169.2.22 ) 1 2.00 UNLIMITED
  Siegen_Bremerhaven ( 192.169.2.45 192.169.2.8 ) 1 2.00 UNLIMITED
  Siegen_Osnabrueck ( 192.169.2.45 192.169.2.40 ) 1 2.00 UNLIMITED
  Siegen_Frankfurt ( 192.169.2.45 192.169.2.17 ) 1 2.00 UNLIMITED
  Siegen_Mannheim ( 192.169.2.45 192.169.2.34 ) 1 2.00 UNLIMITED
  Siegen_Giessen ( 192.169.2.45 192.169.2.20 ) 1 2.00 UNLIMITED
  Siegen_Fulda ( 192.169.2.45 192.169.2.19 ) 1 2.00 UNLIMITED
  Siegen_Saarbruecken ( 192.169.2.45 192.169.2.43 ) 1 2.00 UNLIMITED
  Siegen_Konstanz ( 192.169.2.45 192.169.2.31 ) 1 2.00 UNLIMITED
  Siegen_Nuernberg ( 192.169.2.45 192.169.2.38 ) 1 2.00 UNLIMITED
  Wesel_Berlin ( 192.169.2.49 192.169.2.4 ) 1 2.00 UNLIMITED
  Wesel_Hamburg ( 192.169.2.49 192.169.2.22 ) 1 2.00 UNLIMITED
  Wesel_Bremerhaven ( 192.169.2.49 192.169.2.8 ) 1 2.00 UNLIMITED
  Wesel_Norden ( 192.169.2.49 192.169.2.37 ) 1 2.00 UNLIMITED
  Wesel_Bielefeld ( 192.169.2.49 192.169.2.5 ) 1 2.00 UNLIMITED
  Wesel_Osnabrueck ( 192.169.2.49 192.169.2.40 ) 1 2.00 UNLIMITED
  Wesel_Frankfurt ( 192.169.2.49 192.169.2.17 ) 1 2.00 UNLIMITED
  Wesel_Fulda ( 192.169.2.49 192.169.2.19 ) 1 2.00 UNLIMITED
  Wesel_Saarbruecken ( 192.169.2.49 192.169.2.43 ) 1 2.00 UNLIMITED
  Wesel_Konstanz ( 192.169.2.49 192.169.2.31 ) 1 2.00 UNLIMITED
  Berlin_Leipzig ( 192.169.2.4 192.169.2.32 ) 1 20.00 UNLIMITED
  Berlin_Dresden ( 192.169.2.4 192.169.2.12 ) 1 11.00 UNLIMITED
  Berlin_Erfurt ( 192.169.2.4 192.169.2.14 ) 1 3.00 UNLIMITED
  Berlin_Chemnitz ( 192.169.2.4 192.169.2.9 ) 1 2.00 UNLIMITED
  Berlin_Schwerin ( 192.169.2.4 192.169.2.44 ) 1 3.00 UNLIMITED
  Berlin_Magdeburg ( 192.169.2.4 192.169.2.33 ) 1 7.00 UNLIMITED
  Berlin_Greifswald ( 192.169.2.4 192.169.2.21 ) 1 4.00 UNLIMITED
  Berlin_Hamburg ( 192.169.2.4 192.169.2.22 ) 1 23.00 UNLIMITED
  Berlin_Bremen ( 192.169.2.4 192.169.2.7 ) 1 2.00 UNLIMITED
  Berlin_Kiel ( 192.169.2.4 192.169.2.28 ) 1 2.00 UNLIMITED
  Berlin_Oldenburg ( 192.169.2.4 192.169.2.39 ) 1 2.00 UNLIMITED
  Berlin_Bremerhaven ( 192.169.2.4 192.169.2.8 ) 1 2.00 UNLIMITED
  Berlin_Hannover ( 192.169.2.4 192.169.2.23 ) 1 25.00 UNLIMITED
  Berlin_Bielefeld ( 192.169.2.4 192.169.2.5 ) 1 2.00 UNLIMITED
  Berlin_Braunschweig ( 192.169.2.4 192.169.2.6 ) 1 2.00 UNLIMITED
  Berlin_Osnabrueck ( 192.169.2.4 192.169.2.40 ) 1 2.00 UNLIMITED
  Berlin_Kassel ( 192.169.2.4 192.169.2.26 ) 1 2.00 UNLIMITED
  Berlin_Frankfurt ( 192.169.2.4 192.169.2.17 ) 1 16.00 UNLIMITED
  Berlin_Darmstadt ( 192.169.2.4 192.169.2.10 ) 1 2.00 UNLIMITED
  Berlin_Mannheim ( 192.169.2.4 192.169.2.34 ) 1 2.00 UNLIMITED
  Berlin_Kaiserslautern ( 192.169.2.4 192.169.2.24 ) 1 2.00 UNLIMITED
  Berlin_Giessen ( 192.169.2.4 192.169.2.20 ) 1 2.00 UNLIMITED
  Berlin_Trier ( 192.169.2.4 192.169.2.47 ) 1 2.00 UNLIMITED
  Berlin_Fulda ( 192.169.2.4 192.169.2.19 ) 1 2.00 UNLIMITED
  Berlin_Saarbruecken ( 192.169.2.4 192.169.2.43 ) 1 2.00 UNLIMITED
  Berlin_Stuttgart ( 192.169.2.4 192.169.2.46 ) 1 3.00 UNLIMITED
  Berlin_Karlsruhe ( 192.169.2.4 192.169.2.25 ) 1 2.00 UNLIMITED
  Berlin_Ulm ( 192.169.2.4 192.169.2.48 ) 1 2.00 UNLIMITED
  Berlin_Konstanz ( 192.169.2.4 192.169.2.31 ) 1 2.00 UNLIMITED
  Berlin_Freiburg ( 192.169.2.4 192.169.2.18 ) 1 2.00 UNLIMITED
  Berlin_Muenchen ( 192.169.2.4 192.169.2.35 ) 1 4.00 UNLIMITED
  Berlin_Augsburg ( 192.169.2.4 192.169.2.2 ) 1 2.00 UNLIMITED
  Berlin_Passau ( 192.169.2.4 192.169.2.41 ) 1 2.00 UNLIMITED
  Berlin_Nuernberg ( 192.169.2.4 192.169.2.38 ) 1 3.00 UNLIMITED
  Berlin_Bayreuth ( 192.169.2.4 192.169.2.3 ) 1 2.00 UNLIMITED
  Berlin_Wuerzburg ( 192.169.2.4 192.169.2.50 ) 1 2.00 UNLIMITED
  Leipzig_Dresden ( 192.169.2.32 192.169.2.12 ) 1 10.00 UNLIMITED
  Leipzig_Erfurt ( 192.169.2.32 192.169.2.14 ) 1 11.00 UNLIMITED
  Leipzig_Chemnitz ( 192.169.2.32 192.169.2.9 ) 1 3.00 UNLIMITED
  Leipzig_Schwerin ( 192.169.2.32 192.169.2.44 ) 1 2.00 UNLIMITED
  Leipzig_Magdeburg ( 192.169.2.32 192.169.2.33 ) 1 6.00 UNLIMITED
  Leipzig_Greifswald ( 192.169.2.32 192.169.2.21 ) 1 2.00 UNLIMITED
  Leipzig_Hamburg ( 192.169.2.32 192.169.2.22 ) 1 17.00 UNLIMITED
  Leipzig_Hannover ( 192.169.2.32 192.169.2.23 ) 1 3.00 UNLIMITED
  Leipzig_Bielefeld ( 192.169.2.32 192.169.2.5 ) 1 2.00 UNLIMITED
  Leipzig_Braunschweig ( 192.169.2.32 192.169.2.6 ) 1 2.00 UNLIMITED
  Leipzig_Frankfurt ( 192.169.2.32 192.169.2.17 ) 1 4.00 UNLIMITED
  Leipzig_Darmstadt ( 192.169.2.32 192.169.2.10 ) 1 2.00 UNLIMITED
  Leipzig_Mannheim ( 192.169.2.32 192.169.2.34 ) 1 2.00 UNLIMITED
  Leipzig_Stuttgart ( 192.169.2.32 192.169.2.46 ) 1 2.00 UNLIMITED
  Leipzig_Karlsruhe ( 192.169.2.32 192.169.2.25 ) 1 2.00 UNLIMITED
  Leipzig_Ulm ( 192.169.2.32 192.169.2.48 ) 1 2.00 UNLIMITED
  Leipzig_Muenchen ( 192.169.2.32 192.169.2.35 ) 1 3.00 UNLIMITED
  Leipzig_Augsburg ( 192.169.2.32 192.169.2.2 ) 1 2.00 UNLIMITED
  Leipzig_Nuernberg ( 192.169.2.32 192.169.2.38 ) 1 9.00 UNLIMITED
  Leipzig_Wuerzburg ( 192.169.2.32 192.169.2.50 ) 1 2.00 UNLIMITED
  Dresden_Erfurt ( 192.169.2.12 192.169.2.14 ) 1 2.00 UNLIMITED
  Dresden_Chemnitz ( 192.169.2.12 192.169.2.9 ) 1 4.00 UNLIMITED
  Dresden_Schwerin ( 192.169.2.12 192.169.2.44 ) 1 2.00 UNLIMITED
  Dresden_Magdeburg ( 192.169.2.12 192.169.2.33 ) 1 2.00 UNLIMITED
  Dresden_Greifswald ( 192.169.2.12 192.169.2.21 ) 1 2.00 UNLIMITED
  Dresden_Hamburg ( 192.169.2.12 192.169.2.22 ) 1 2.00 UNLIMITED
  Dresden_Bremen ( 192.169.2.12 192.169.2.7 ) 1 2.00 UNLIMITED
  Dresden_Kiel ( 192.169.2.12 192.169.2.28 ) 1 2.00 UNLIMITED
  Dresden_Norden ( 192.169.2.12 192.169.2.37 ) 1 2.00 UNLIMITED
  Dresden_Hannover ( 192.169.2.12 192.169.2.23 ) 1 2.00 UNLIMITED
  Dresden_Bielefeld ( 192.169.2.12 192.169.2.5 ) 1 2.00 UNLIMITED
  Dresden_Braunschweig ( 192.169.2.12 192.169.2.6 ) 1 2.00 UNLIMITED
  Dresden_Kassel ( 192.169.2.12 192.169.2.26 ) 1 2.00 UNLIMITED
  Dresden_Frankfurt ( 192.169.2.12 192.169.2.17 ) 1 2.00 UNLIMITED
  Dresden_Darmstadt ( 192.169.2.12 192.169.2.10 ) 1 2.00 UNLIMITED
  Dresden_Mannheim ( 192.169.2.12 192.169.2.34 ) 1 2.00 UNLIMITED
  Dresden_Trier ( 192.169.2.12 192.169.2.47 ) 1 2.00 UNLIMITED
  Dresden_Stuttgart ( 192.169.2.12 192.169.2.46 ) 1 2.00 UNLIMITED
  Dresden_Karlsruhe ( 192.169.2.12 192.169.2.25 ) 1 2.00 UNLIMITED
  Dresden_Ulm ( 192.169.2.12 192.169.2.48 ) 1 2.00 UNLIMITED
  Dresden_Konstanz ( 192.169.2.12 192.169.2.31 ) 1 2.00 UNLIMITED
  Dresden_Freiburg ( 192.169.2.12 192.169.2.18 ) 1 2.00 UNLIMITED
  Dresden_Muenchen ( 192.169.2.12 192.169.2.35 ) 1 2.00 UNLIMITED
  Dresden_Augsburg ( 192.169.2.12 192.169.2.2 ) 1 2.00 UNLIMITED
  Dresden_Nuernberg ( 192.169.2.12 192.169.2.38 ) 1 2.00 UNLIMITED
  Dresden_Bayreuth ( 192.169.2.12 192.169.2.3 ) 1 2.00 UNLIMITED
  Dresden_Wuerzburg ( 192.169.2.12 192.169.2.50 ) 1 2.00 UNLIMITED
  Dresden_Regensburg ( 192.169.2.12 192.169.2.42 ) 1 2.00 UNLIMITED
  Erfurt_Chemnitz ( 192.169.2.14 192.169.2.9 ) 1 2.00 UNLIMITED
  Erfurt_Schwerin ( 192.169.2.14 192.169.2.44 ) 1 2.00 UNLIMITED
  Erfurt_Magdeburg ( 192.169.2.14 192.169.2.33 ) 1 6.00 UNLIMITED
  Erfurt_Hamburg ( 192.169.2.14 192.169.2.22 ) 1 2.00 UNLIMITED
  Erfurt_Bremen ( 192.169.2.14 192.169.2.7 ) 1 2.00 UNLIMITED
  Erfurt_Kiel ( 192.169.2.14 192.169.2.28 ) 1 2.00 UNLIMITED
  Erfurt_Hannover ( 192.169.2.14 192.169.2.23 ) 1 2.00 UNLIMITED
  Erfurt_Bielefeld ( 192.169.2.14 192.169.2.5 ) 1 2.00 UNLIMITED
  Erfurt_Braunschweig ( 192.169.2.14 192.169.2.6 ) 1 2.00 UNLIMITED
  Erfurt_Kassel ( 192.169.2.14 192.169.2.26 ) 1 2.00 UNLIMITED
  Erfurt_Frankfurt ( 192.169.2.14 192.169.2.17 ) 1 5.00 UNLIMITED
  Erfurt_Darmstadt ( 192.169.2.14 192.169.2.10 ) 1 2.00 UNLIMITED
  Erfurt_Mannheim ( 192.169.2.14 192.169.2.34 ) 1 2.00 UNLIMITED
  Erfurt_Giessen ( 192.169.2.14 192.169.2.20 ) 1 2.00 UNLIMITED
  Erfurt_Fulda ( 192.169.2.14 192.169.2.19 ) 1 2.00 UNLIMITED
  Erfurt_Stuttgart ( 192.169.2.14 192.169.2.46 ) 1 2.00 UNLIMITED
  Erfurt_Karlsruhe ( 192.169.2.14 192.169.2.25 ) 1 2.00 UNLIMITED
  Erfurt_Muenchen ( 192.169.2.14 192.169.2.35 ) 1 2.00 UNLIMITED
  Erfurt_Augsburg ( 192.169.2.14 192.169.2.2 ) 1 2.00 UNLIMITED
  Erfurt_Nuernberg ( 192.169.2.14 192.169.2.38 ) 1 2.00 UNLIMITED
  Erfurt_Bayreuth ( 192.169.2.14 192.169.2.3 ) 1 2.00 UNLIMITED
  Erfurt_Wuerzburg ( 192.169.2.14 192.169.2.50 ) 1 2.00 UNLIMITED
  Chemnitz_Schwerin ( 192.169.2.9 192.169.2.44 ) 1 2.00 UNLIMITED
  Chemnitz_Magdeburg ( 192.169.2.9 192.169.2.33 ) 1 2.00 UNLIMITED
  Chemnitz_Hamburg ( 192.169.2.9 192.169.2.22 ) 1 2.00 UNLIMITED
  Chemnitz_Hannover ( 192.169.2.9 192.169.2.23 ) 1 2.00 UNLIMITED
  Chemnitz_Bielefeld ( 192.169.2.9 192.169.2.5 ) 1 2.00 UNLIMITED
  Chemnitz_Braunschweig ( 192.169.2.9 192.169.2.6 ) 1 2.00 UNLIMITED
  Chemnitz_Frankfurt ( 192.169.2.9 192.169.2.17 ) 1 2.00 UNLIMITED
  Chemnitz_Mannheim ( 192.169.2.9 192.169.2.34 ) 1 2.00 UNLIMITED
  Chemnitz_Giessen ( 192.169.2.9 192.169.2.20 ) 1 2.00 UNLIMITED
  Chemnitz_Stuttgart ( 192.169.2.9 192.169.2.46 ) 1 2.00 UNLIMITED
  Chemnitz_Karlsruhe ( 192.169.2.9 192.169.2.25 ) 1 2.00 UNLIMITED
  Chemnitz_Muenchen ( 192.169.2.9 192.169.2.35 ) 1 2.00 UNLIMITED
  Chemnitz_Augsburg ( 192.169.2.9 192.169.2.2 ) 1 2.00 UNLIMITED
  Chemnitz_Nuernberg ( 192.169.2.9 192.169.2.38 ) 1 2.00 UNLIMITED
  Chemnitz_Bayreuth ( 192.169.2.9 192.169.2.3 ) 1 2.00 UNLIMITED
  Chemnitz_Wuerzburg ( 192.169.2.9 192.169.2.50 ) 1 2.00 UNLIMITED
  Schwerin_Magdeburg ( 192.169.2.44 192.169.2.33 ) 1 2.00 UNLIMITED
  Schwerin_Greifswald ( 192.169.2.44 192.169.2.21 ) 1 2.00 UNLIMITED
  Schwerin_Hamburg ( 192.169.2.44 192.169.2.22 ) 1 8.00 UNLIMITED
  Schwerin_Bremen ( 192.169.2.44 192.169.2.7 ) 1 2.00 UNLIMITED
  Schwerin_Kiel ( 192.169.2.44 192.169.2.28 ) 1 3.00 UNLIMITED
  Schwerin_Hannover ( 192.169.2.44 192.169.2.23 ) 1 2.00 UNLIMITED
  Schwerin_Bielefeld ( 192.169.2.44 192.169.2.5 ) 1 2.00 UNLIMITED
  Schwerin_Frankfurt ( 192.169.2.44 192.169.2.17 ) 1 2.00 UNLIMITED
  Schwerin_Mannheim ( 192.169.2.44 192.169.2.34 ) 1 2.00 UNLIMITED
  Schwerin_Stuttgart ( 192.169.2.44 192.169.2.46 ) 1 2.00 UNLIMITED
  Schwerin_Karlsruhe ( 192.169.2.44 192.169.2.25 ) 1 2.00 UNLIMITED
  Schwerin_Muenchen ( 192.169.2.44 192.169.2.35 ) 1 2.00 UNLIMITED
  Schwerin_Augsburg ( 192.169.2.44 192.169.2.2 ) 1 2.00 UNLIMITED
  Schwerin_Nuernberg ( 192.169.2.44 192.169.2.38 ) 1 2.00 UNLIMITED
  Schwerin_Wuerzburg ( 192.169.2.44 192.169.2.50 ) 1 2.00 UNLIMITED
  Magdeburg_Greifswald ( 192.169.2.33 192.169.2.21 ) 1 2.00 UNLIMITED
  Magdeburg_Hamburg ( 192.169.2.33 192.169.2.22 ) 1 2.00 UNLIMITED
  Magdeburg_Bremen ( 192.169.2.33 192.169.2.7 ) 1 2.00 UNLIMITED
  Magdeburg_Kiel ( 192.169.2.33 192.169.2.28 ) 1 2.00 UNLIMITED
  Magdeburg_Hannover ( 192.169.2.33 192.169.2.23 ) 1 2.00 UNLIMITED
  Magdeburg_Bielefeld ( 192.169.2.33 192.169.2.5 ) 1 2.00 UNLIMITED
  Magdeburg_Braunschweig ( 192.169.2.33 192.169.2.6 ) 1 3.00 UNLIMITED
  Magdeburg_Frankfurt ( 192.169.2.33 192.169.2.17 ) 1 2.00 UNLIMITED
  Magdeburg_Mannheim ( 192.169.2.33 192.169.2.34 ) 1 2.00 UNLIMITED
  Magdeburg_Stuttgart ( 192.169.2.33 192.169.2.46 ) 1 2.00 UNLIMITED
  Magdeburg_Karlsruhe ( 192.169.2.33 192.169.2.25 ) 1 2.00 UNLIMITED
  Magdeburg_Muenchen ( 192.169.2.33 192.169.2.35 ) 1 2.00 UNLIMITED
  Magdeburg_Augsburg ( 192.169.2.33 192.169.2.2 ) 1 2.00 UNLIMITED
  Magdeburg_Nuernberg ( 192.169.2.33 192.169.2.38 ) 1 2.00 UNLIMITED
  Magdeburg_Bayreuth ( 192.169.2.33 192.169.2.3 ) 1 2.00 UNLIMITED
  Magdeburg_Wuerzburg ( 192.169.2.33 192.169.2.50 ) 1 2.00 UNLIMITED
  Greifswald_Hamburg ( 192.169.2.21 192.169.2.22 ) 1 2.00 UNLIMITED
  Greifswald_Bremen ( 192.169.2.21 192.169.2.7 ) 1 2.00 UNLIMITED
  Greifswald_Kiel ( 192.169.2.21 192.169.2.28 ) 1 2.00 UNLIMITED
  Greifswald_Hannover ( 192.169.2.21 192.169.2.23 ) 1 2.00 UNLIMITED
  Greifswald_Bielefeld ( 192.169.2.21 192.169.2.5 ) 1 2.00 UNLIMITED
  Greifswald_Frankfurt ( 192.169.2.21 192.169.2.17 ) 1 2.00 UNLIMITED
  Greifswald_Karlsruhe ( 192.169.2.21 192.169.2.25 ) 1 2.00 UNLIMITED
  Hamburg_Bremen ( 192.169.2.22 192.169.2.7 ) 1 13.00 UNLIMITED
  Hamburg_Kiel ( 192.169.2.22 192.169.2.28 ) 1 14.00 UNLIMITED
  Hamburg_Oldenburg ( 192.169.2.22 192.169.2.39 ) 1 2.00 UNLIMITED
  Hamburg_Flensburg ( 192.169.2.22 192.169.2.16 ) 1 3.00 UNLIMITED
  Hamburg_Bremerhaven ( 192.169.2.22 192.169.2.8 ) 1 3.00 UNLIMITED
  Hamburg_Norden ( 192.169.2.22 192.169.2.37 ) 1 2.00 UNLIMITED
